,X1,X2,X3,X4,X5,X6,X7,X8
762,4.1828,101.1673,27.2,85.0,24.5,0.0,2.4,11.2
763,-4.76453,102.66044,24.0,85.0,21.5,0.0,8.0,15.0
764,4.2531,101.25,27.5,79.0,23.5,0.0,1.5,11.5
765,1.738858,98.788431,27.0,77.5,22.5,0.9,6.0,13.5
766,4.464,115.43,25.1,94.0,24.1,0.3,5.5,24.8
767,4.3234,115.3884,27.2,65.0,20.0,0.0,4.3,34.6
768,-2.6546,111.88568,26.0,90.5,23.0,0.25,3.5,9.5
769,0.94871,117.79762,27.5,82.5,24.0,0.2,8.5,13.5
770,-6.72155170708167,111.363592352423,30.5,56.5,19.5,0.0,7.0,14.5
771,-6.52276,106.46723,27.0,67.5,20.5,0.0,7.5,9.0
772,1.7926,99.722,24.5,100.0,24.4,2.1,1.1,5.4
773,-7.99216,111.75014,27.0,62.0,19.5,0.0,13.5,19.5
774,0.92337,99.93525,26.0,75.0,20.5,0.0,6.5,14.5
775,-7.98791,111.36601,28.0,57.5,18.0,0.0,4.5,11.5
776,-3.37509,119.93883,24.0,77.0,19.0,0.0,6.5,9.0
777,4.3234,115.3884,19.9,100.0,19.9,0.6,3.3,27.4
778,-6.87189296288751,109.361309550778,27.5,74.5,22.5,0.05,6.5,11.5
779,5.167,116.2345,26.6,82.0,23.3,0.1,2.8,18.4
780,1.3708,98.4664,27.1,77.0,22.8,0.0,9.5,16.9
781,4.464,115.43,24.9,84.0,22.1,0.4,3.4,18.4
782,1.8305,101.75157,28.0,79.0,23.5,0.05,9.0,20.0
783,-7.97003,110.60617,26.5,68.5,19.0,0.0,6.5,11.0
784,-6.8510505,108.0806141,29.0,53.0,17.0,0.0,11.5,21.5
785,5.2373,116.3306,24.8,89.0,23.0,0.0,1.6,13.0
786,0.96692,100.85413,28.5,70.5,23.5,0.1,2.5,8.0
787,5.2373,116.3306,23.2,95.0,22.3,0.2,7.8,15.1
788,-1.704942,103.782603999999,28.0,67.5,20.5,0.0,6.5,16.0
789,1.869565,98.592564,25.5,77.5,21.0,0.2,7.5,10.5
790,1.969,101.38379,27.0,75.0,21.5,0.0,8.0,16.0
791,4.2531,101.25,25.1,89.0,23.1,0.0,2.5,6.8
792,0.73926,122.79264,27.0,80.0,21.5,0.0,6.0,13.5
793,4.1125,101.1582,26.6,95.0,25.7,0.0,4.2,5.4
794,5.5185,116.4925,19.1,99.0,18.9,1.9,4.0,16.6
795,-3.99133,114.99616,26.0,70.5,19.5,0.0,8.0,21.5
796,4.87211,96.99708,26.5,78.5,22.5,0.05,11.5,17.0
797,1.738858,98.788431,25.0,80.5,21.5,0.0,5.5,12.0
798,-7.01853961495468,110.266175806745,27.5,79.0,23.5,0.0,7.0,12.0
799,-2.94672,115.74431,26.5,81.5,23.0,0.0,9.5,16.5
800,-6.88620871503644,109.3860578146,27.5,75.5,23.0,0.4,7.0,13.0
801,4.464,115.43,22.7,86.0,20.3,0.0,6.2,22.3
802,5.2373,116.3306,21.6,97.0,21.1,0.3,7.8,20.2
803,-2.4319646,103.4049445,27.5,71.0,21.0,0.0,6.5,15.0
804,-7.73784509999999,111.7912764,30.0,49.0,17.0,0.0,11.5,19.5
805,2.88979,116.9934,28.0,75.0,23.0,0.0,14.0,25.0
806,1.91089,117.74233,28.0,79.0,24.0,0.25,5.5,16.0
807,5.5185,116.4925,23.8,75.0,19.1,0.2,6.2,22.3
808,5.3076,116.4268,22.5,95.0,21.6,0.1,8.4,24.1
809,-3.59522,114.83575,28.0,77.0,23.0,0.0,5.0,8.0
810,-7.72466,110.99985,28.0,61.5,18.5,0.0,12.5,21.5
811,-0.57997,117.45712,28.0,78.5,23.5,0.0,6.5,14.0
812,-7.91382,111.98102,26.5,56.0,16.0,0.0,14.0,22.5
813,4.3234,101.3328,24.5,91.0,22.8,0.0,2.2,10.8
814,4.63894,97.9982,29.5,73.0,22.5,0.0,6.5,14.0
815,-8.66396,116.69045,27.5,76.5,24.5,0.05,4.5,11.5
816,4.88234,96.85921,27.0,74.5,22.0,0.0,14.0,21.0
817,1.636552,99.839631,27.0,79.5,22.5,0.0,3.0,8.0
818,1.91248,100.96438,27.0,75.0,21.5,0.0,8.0,16.0
819,0.053734,110.925211999999,27.5,79.0,23.5,1.0,1.5,7.0
820,5.3076,116.3524,21.6,100.0,21.5,2.6,4.8,12.2
821,1.32278,104.87126,27.5,78.5,24.0,0.55,16.5,28.0
822,-7.97966,111.95178,27.0,58.0,16.0,0.0,12.5,24.0
823,-7.06614103175902,109.39224243164,27.5,71.5,23.0,0.0,7.0,9.0
824,5.2373,116.3306,23.1,95.0,22.3,0.0,2.3,11.5
825,5.5185,116.4925,16.3,98.0,16.0,0.0,4.5,19.8
826,4.3234,101.3328,24.0,95.0,23.1,0.3,4.4,13.7
827,3.759913,98.230614,24.5,90.0,22.5,1.4,4.0,8.5
828,-7.10004094415374,109.263667141227,25.0,87.0,22.5,1.35,11.5,26.5
829,-3.90917,114.97108,26.0,74.0,20.0,0.0,9.0,21.0
830,5.3882013,95.7089240999999,28.5,70.0,22.0,0.0,9.0,14.0
831,0.52409,116.62128,26.5,83.0,23.0,0.0,10.5,16.0
832,-1.90766,102.99447,26.5,79.0,22.5,0.0,5.5,13.5
833,4.1828,101.1673,29.9,72.0,24.3,0.0,5.7,15.1
834,-7.90783,108.97441,26.5,84.0,23.5,0.8,9.0,14.5
835,5.5185,116.4925,18.6,98.0,18.3,0.0,5.1,25.2
836,1.4174,101.78778,27.0,75.0,21.5,0.0,8.0,16.0
837,-3.73408,114.93133,28.0,74.5,22.5,0.0,6.5,16.0
838,0.98061,117.72064,27.5,81.5,24.0,0.6,6.5,14.0
839,-2.43439,112.36239,26.0,86.5,22.0,0.0,6.0,17.0
840,-0.65697,104.73453,28.5,68.5,22.0,0.1,10.0,17.0
841,-7.36705489999999,111.481247199999,28.5,57.5,17.0,0.0,11.0,16.5
842,1.738858,98.788431,26.0,75.0,21.5,0.15,6.0,12.5
843,-2.08556835014324,105.305584450457,28.5,71.5,23.0,0.05,7.5,13.0
844,0.48371,101.62211,27.5,78.0,22.5,0.0,4.0,9.5
845,5.5888,116.5145,20.8,69.0,14.9,0.0,7.1,35.3
846,1.5817,100.1981,23.6,92.0,22.2,0.0,3.6,5.4
847,-8.1813045,112.447027499999,24.5,75.5,19.5,0.0,12.5,24.5
848,4.77239,97.98892,29.0,69.5,22.5,0.0,4.5,9.0
849,4.3234,101.3328,25.6,86.0,23.1,5.3,5.6,23.8
850,-3.99709,102.89248,25.5,74.5,20.5,0.45,9.0,17.0
851,-7.01162340095492,110.265964636503,28.5,62.5,20.5,0.0,6.5,14.0
852,3.54419842753,114.777995004076,25.0,75.0,20.0,0.15,1.5,9.5
853,-3.88276,114.95925,27.0,77.0,22.0,0.0,4.5,12.0
854,5.23697,97.12248,27.0,73.5,21.5,0.0,6.0,9.0
855,4.3234,101.3328,24.6,95.0,23.7,0.8,2.1,15.5
856,-7.6967057,111.4097027,28.0,62.0,19.5,0.0,4.5,11.5
857,4.3234,101.3328,22.2,90.0,20.5,0.2,1.5,12.2
858,4.1828,101.0939,25.3,93.0,24.0,0.1,6.8,12.6
859,-6.98513,110.86075,27.5,68.0,20.5,0.0,13.5,22.0
860,-2.41816,115.99173,26.0,82.0,23.0,0.0,5.0,10.5
861,-7.788,111.8131,29.0,59.0,18.5,0.0,8.5,17.0
862,5.4482,116.4706,25.1,66.0,18.4,0.1,12.0,36.7
863,-2.8156,102.46412,25.0,77.0,21.5,1.55,4.0,6.5
864,5.2373,116.3306,25.5,92.0,24.1,0.6,0.8,13.7
865,1.73016,104.83044,28.0,77.0,24.0,1.45,12.0,19.5
866,-7.640383,108.620084,28.5,64.0,20.5,0.0,7.5,13.5
867,1.7926,99.722,22.5,96.0,21.8,0.0,1.1,6.5
868,2.000441,99.057411,26.5,79.0,22.5,0.2,5.0,14.5
869,4.1828,101.1673,24.9,91.0,23.3,0.0,0.4,4.3
870,4.3234,101.3328,24.6,99.0,24.3,2.0,0.7,11.2
871,-3.909486,121.560119999999,25.0,71.0,18.5,0.0,7.0,13.5
872,0.92287,104.93938,28.5,72.5,22.5,0.05,15.0,21.0
873,3.93614,96.99045,28.5,75.0,23.0,0.0,7.0,12.5
874,4.3234,101.2592,25.5,72.0,20.1,0.0,1.1,12.2
875,4.1125,101.1582,28.0,83.0,24.8,1.3,2.5,21.2
876,3.9118,98.71314,29.0,80.0,25.0,0.1,7.5,14.0
877,1.833775,100.058855,26.5,71.5,21.0,0.0,6.0,12.0
878,-2.92406,111.49013,28.5,70.5,23.5,0.75,4.5,11.5
879,-2.85063,102.70177,25.5,85.5,21.5,0.0,5.0,11.0
880,-8.80467,113.9918,28.0,74.5,22.5,0.1,7.5,17.5
881,-3.053278,119.681052,28.0,76.0,21.5,0.0,9.5,20.0
882,-7.6083,108.9164,27.5,80.5,24.0,0.0,13.5,19.5
883,4.3234,101.3328,22.2,92.0,20.9,0.0,9.7,32.4
884,2.95757,98.46457,23.5,68.5,16.5,0.0,3.5,8.5
885,5.167,116.2345,24.7,84.0,21.8,0.0,6.2,18.0
886,4.1828,101.0939,27.0,89.0,24.9,0.0,3.0,11.9
887,-7.98698,111.88739,30.0,61.5,21.0,0.0,7.5,13.0
888,3.96293,116.69724,20.5,90.5,19.0,5.15,1.5,8.5
889,-2.3166,102.2093,27.5,75.0,22.5,0.0,8.5,12.0
890,-5.410903,119.500489,28.5,69.0,21.5,0.0,9.0,14.5
891,-1.82433504176604,106.08016693192,27.5,81.0,23.5,0.1,7.0,10.5
892,-7.28701219999999,111.4573989,29.0,60.5,17.5,0.0,13.0,20.0
893,-1.78198,116.88226,28.5,73.0,23.0,0.05,6.0,10.5
894,4.1828,101.0939,25.2,99.0,25.1,0.0,2.5,6.5
895,-6.73024618558396,111.362742973393,29.5,63.0,22.0,0.0,6.0,11.5
896,0.350659,110.444283,27.0,86.0,23.5,0.0,1.5,7.5
897,-6.97175334171425,109.486345507918,28.0,78.5,23.5,0.15,6.0,11.0
898,-2.23402,113.84075,25.5,91.0,23.5,0.1,5.0,15.0
899,-1.69083,101.98116,27.0,79.5,23.0,0.75,8.0,17.0
900,-0.51151,117.57277,28.5,73.0,23.5,0.1,6.5,11.5
901,1.99306,100.83619,28.0,72.0,21.5,0.0,4.0,12.0
902,0.93179,117.99133,28.0,78.5,24.0,0.0,13.0,22.0
903,-4.90185,103.98791,27.0,73.5,20.5,0.0,6.0,14.0
904,0.350659,110.444283,26.0,85.0,23.0,0.15,1.5,5.5
905,-2.2123,113.8602,26.0,75.5,20.5,0.0,6.0,13.5
906,3.5501,97.5122,15.5,86.0,13.2,0.1,3.8,26.6
907,-8.61359,114.51233,23.5,81.5,20.5,0.0,8.5,14.0
908,5.4482,116.4706,20.6,91.0,19.0,0.1,9.2,32.4
909,5.2373,116.3306,23.3,94.0,22.3,0.0,7.4,13.7
910,2.5659,100.601,26.4,86.0,23.8,0.3,19.7,27.7
911,4.1828,101.1673,26.4,93.0,25.2,0.0,1.5,6.1
912,5.5185,116.4925,19.5,98.0,19.1,0.2,2.1,7.2
913,4.464,115.43,18.6,93.0,17.4,0.0,5.1,17.3
914,4.3234,101.3328,26.5,74.0,21.4,0.0,1.6,15.1
915,1.4447,104.58613,27.0,78.0,23.5,0.449999999999999,14.5,17.5
916,4.89668,95.87826,28.5,77.5,23.5,0.0,7.0,11.5
917,-7.56978,108.57123,25.5,66.5,19.5,0.0,9.0,17.0
918,4.1828,101.2408,27.7,87.0,25.4,0.1,6.4,17.6
919,5.2373,116.3306,27.8,72.0,22.3,1.0,7.4,23.0
920,-1.94141,102.98877,27.5,82.0,24.0,0.1,6.0,12.5
921,5.5185,116.4925,20.4,98.0,20.1,0.1,3.0,15.8
922,-0.493555,101.477231999999,26.0,66.0,18.5,0.0,3.5,9.5
923,1.3708,98.4664,28.3,75.0,23.5,0.0,7.6,15.8
924,4.464,115.43,25.7,77.0,21.4,0.0,2.5,13.7
925,5.4482,116.4706,18.4,97.0,17.9,0.0,3.5,9.7
926,-7.6777,110.41515,28.0,61.5,18.5,0.0,12.5,21.5
927,4.464,115.43,24.0,82.0,20.8,0.0,3.4,14.8
928,4.1828,101.1673,30.0,73.0,24.6,0.0,5.0,14.8
929,4.99631,97.71919,29.5,73.0,22.5,0.0,6.5,14.0
930,4.464,115.43,27.6,73.0,22.4,0.1,6.8,22.3
931,4.89337,97.9825,27.5,77.0,23.5,0.0,6.0,11.0
932,5.5888,116.5145,21.7,72.0,16.4,0.0,6.2,33.8
933,-7.74378,111.96009,28.0,60.5,18.5,0.0,12.5,19.0
934,-7.5497927,112.4082849,29.0,59.5,17.5,0.1,14.0,21.0
935,-7.8708,110.99999,29.0,56.5,18.5,0.0,15.5,25.5
936,1.156542,99.800204,27.0,74.0,21.5,0.0,4.0,9.0
937,0.97005,117.50283,27.5,80.5,24.0,0.05,8.0,15.0
938,4.2452,96.96027,27.5,77.5,23.5,0.0,7.0,13.5
939,0.16897,117.7094,28.5,76.5,23.5,0.0,12.0,19.5
940,4.464,115.43,23.9,94.0,23.0,0.3,4.6,23.4
941,5.4482,116.4706,19.4,87.0,17.1,0.0,7.7,19.4
942,5.3076,116.3524,28.3,69.0,22.2,0.0,8.1,23.4
943,-6.75388589999999,108.472116899999,25.5,64.5,17.5,0.0,13.5,24.5
944,4.87414,97.9811,28.5,69.5,23.5,0.0,4.5,11.0
945,4.464,115.43,22.5,99.0,22.4,1.3,0.5,12.6
946,1.7926,99.722,22.9,93.0,21.6,0.0,1.9,4.3
947,-2.259,113.9128,25.5,80.5,21.0,0.0,7.0,16.5
948,-3.114722,104.821666,27.5,74.0,23.5,0.0,9.0,13.0
949,4.1828,101.2408,24.3,98.0,24.0,0.5,3.7,6.8
950,-3.83615,114.82343,27.5,78.0,23.0,0.0,5.0,10.0
951,4.1828,101.0939,25.9,92.0,24.4,0.0,4.1,10.8
952,-3.09471,104.87027,28.5,71.5,23.0,0.1,8.0,15.0
953,-3.96865,120.90225,28.0,67.5,22.5,0.0,9.5,16.0
954,-7.05711199210163,109.338698854191,25.5,80.5,23.0,0.6,10.0,17.0
955,-3.210555,105.21,25.0,89.5,22.5,0.0,5.0,12.0
956,5.4482,116.4706,22.5,96.0,21.8,0.4,8.2,29.5
957,-6.92738,106.60169,27.5,70.5,23.0,1.1,6.5,11.5
958,4.3234,115.3884,24.0,77.0,19.7,0.0,9.4,28.8
959,1.683055,101.364722,28.0,74.5,24.0,0.55,5.0,10.5
960,-7.5019,112.74637,30.0,71.0,21.5,0.0,8.5,15.0
961,-7.92851,112.77515,24.0,57.0,16.0,0.0,6.0,14.5
962,-3.0228,104.46914,28.5,65.5,21.5,0.05,3.5,8.5
963,-3.69638,104.69264,29.0,64.5,20.0,0.0,5.5,14.5
964,-2.1846,113.8266,25.5,90.0,23.5,0.85,7.0,14.5
965,4.3234,115.3884,21.8,100.0,21.8,0.8,8.4,27.7
966,5.4482,116.4706,16.8,94.0,15.8,0.0,3.2,11.5
967,-5.35788,104.115653,26.5,66.5,19.0,0.0,6.0,15.0
968,-7.63299,111.98212,25.5,68.5,18.5,0.0,7.5,15.5
969,1.17049,104.64961,27.5,75.0,23.0,0.05,18.5,27.0
970,0.88235,115.19413,28.5,76.5,23.0,0.1,3.0,8.5
971,5.4482,116.4706,17.7,100.0,17.6,0.0,3.3,11.5
972,5.98804,95.55149,27.0,78.0,24.5,0.0,29.0,48.5
973,0.0496978,117.432145199999,27.5,72.0,22.0,0.0,11.0,17.5
974,2.5659,100.601,27.2,80.0,23.6,0.0,16.7,23.8
975,5.4482,116.4706,19.4,95.0,18.5,0.3,4.2,13.3
976,-7.96027,112.79202,26.0,68.0,18.5,0.0,5.0,10.5
977,-2.138015,106.170945,28.0,77.0,23.5,0.05,16.0,27.0
978,5.2373,116.3306,21.7,98.0,21.3,0.1,3.3,17.6
979,4.1828,101.0939,31.4,71.0,25.6,0.0,2.5,17.6
980,4.1828,101.0939,24.5,98.0,24.2,1.1,4.0,10.8
981,4.2531,101.25,28.7,73.0,23.3,0.0,1.0,11.5
982,-6.70279838119301,111.438362724015,29.5,62.0,20.0,0.0,12.0,18.0
983,4.3234,101.3328,21.4,98.0,21.0,0.0,4.4,17.3
984,5.4482,116.4706,22.6,78.0,18.6,0.5,10.5,32.4
985,5.5185,116.4925,20.7,92.0,19.3,3.2,5.4,25.2
986,3.93531,116.86584,27.5,75.5,23.0,0.25,9.5,22.5
987,-7.92784,109.96183,25.5,83.0,23.0,0.1,11.0,14.0
988,-2.505434,113.954907,26.5,81.0,21.5,0.0,5.5,12.5
989,-7.4277685,110.1789757,27.0,62.0,17.5,0.0,7.5,14.0
990,5.19469,97.41872,27.0,76.5,22.5,0.0,6.5,13.0
991,4.1828,101.1673,25.0,99.0,24.7,0.0,1.1,5.4
992,0.5125529,101.358081299999,29.5,68.5,24.0,2.2,3.5,8.0
993,-3.55379,115.79626,27.5,81.5,24.0,0.2,6.0,13.0
994,-6.99507,107.52008,30.5,47.5,18.0,0.0,6.5,17.0
995,3.93761,116.96182,28.5,78.0,24.5,0.1,9.5,16.0
996,-2.117275,106.170361,28.5,71.5,22.5,0.0,14.0,20.0
997,-3.77117,114.83157,28.0,75.5,22.5,0.05,5.0,11.0
998,-1.69242,116.69324,27.5,80.0,23.5,0.0,11.5,18.0
999,5.5888,116.5145,16.9,91.0,15.4,0.2,3.1,25.6
1000,-3.87569,115.77108,26.0,73.0,21.0,0.0,12.5,23.5
1001,-5.428655,105.267475,28.5,67.0,22.5,0.0,11.5,19.0
1002,3.099635,98.249673,27.5,74.0,21.0,0.3,4.0,9.0
1003,-2.36084,115.92701,27.5,78.5,23.0,0.0,9.5,17.0
1004,3.070008,97.4241919999999,22.5,71.0,16.5,0.0,5.5,13.5
1005,-7.97307,111.53774,30.0,65.0,22.0,0.75,6.0,12.0
1006,5.5185,116.4925,20.8,98.0,20.5,1.3,3.7,20.2
1007,4.93602,95.92991,27.5,75.5,23.0,0.05,7.0,11.5
1008,-5.92634,105.17065,28.0,67.5,20.0,0.0,14.5,25.0
1009,-6.72700708432847,111.334740232647,30.0,60.0,21.0,0.0,5.0,10.0
1010,-7.72454,110.90941,28.5,61.5,19.5,0.0,8.5,16.5
1011,2.84034,117.30377,28.5,76.0,23.5,0.3,8.5,12.0
1012,-2.96953,111.94907,27.0,91.5,24.5,0.0,4.0,11.0
1013,4.1828,101.0939,27.5,83.0,24.5,1.0,3.9,12.2
1014,-0.85072,115.17127,27.5,70.5,23.0,0.55,3.0,5.5
1015,4.464,115.43,25.5,80.0,21.7,1.9,8.4,24.5
1016,0.30326,117.87175,28.0,78.5,23.5,0.0,9.5,13.5
1017,4.1125,101.1582,26.7,89.0,24.7,0.0,2.3,9.0
1018,4.3234,101.3328,23.5,99.0,23.4,0.1,2.6,11.5
1019,4.8639,95.76612,28.5,73.5,23.0,0.0,6.5,12.0
1020,4.3234,101.3328,22.1,99.0,22.0,0.0,1.6,13.3
1021,-7.97496,111.9566,30.5,55.0,18.5,0.0,12.0,19.5
1022,-3.26723,105.0002,26.5,73.5,22.5,0.55,11.5,20.0
1023,0.94176,117.7419,27.0,82.0,24.0,0.1,12.5,24.0
1024,-2.68337,102.92123,26.5,74.0,21.5,0.05,3.5,10.5
1025,-8.0225303,111.7256936,26.0,72.0,20.0,0.0,11.5,18.5
1026,4.67495,96.43788,27.5,74.5,22.5,0.7,6.0,11.5
1027,-2.86909,111.99757,26.0,82.0,22.0,0.0,3.5,9.5
1028,4.64408,96.6488,27.5,84.0,24.0,0.0,5.0,12.5
1029,-7.0755836,107.7310526,25.5,49.0,11.5,0.0,12.0,24.0
1030,4.79208,96.90225,26.5,78.5,22.5,0.05,11.5,17.0
1031,4.1828,101.1673,24.8,97.0,24.3,0.0,4.3,8.6
1032,4.3234,101.2592,23.6,95.0,22.7,0.0,2.1,7.9
1033,1.92527,101.92208,25.5,69.5,19.5,0.0,16.5,27.5
1034,-6.76566178852688,111.48874353535,27.5,80.5,23.5,0.45,7.5,12.0
1035,5.167,116.2345,24.5,87.0,22.1,0.0,2.5,13.3
1036,0.9313,117.57239,27.5,84.0,24.0,0.0,9.0,15.5
1037,-7.23631795957383,113.526084469069,27.5,74.0,22.5,0.05,2.5,7.0
1038,-6.70714580740828,111.308153963994,30.5,58.5,20.5,0.0,5.0,12.0
1039,-0.036687,114.171485,27.0,75.0,21.5,0.0,3.5,9.0
1040,-3.92306,114.8341,28.0,69.5,21.0,0.0,7.5,15.5
1041,5.88165,95.63374,27.0,77.0,24.0,0.0,23.0,42.0
1042,1.869565,98.592564,26.5,77.0,22.0,0.3,4.5,11.0
1043,-3.95889,104.66277,27.5,77.5,22.5,0.0,2.0,7.5
1044,5.4482,116.4706,18.8,96.0,18.2,0.0,2.9,9.7
1045,4.1828,101.0939,27.8,82.0,24.4,10.7,8.1,18.4
1046,-3.90222,119.95595,29.5,62.5,20.5,0.0,7.0,11.0
1047,4.99491,97.76436,30.0,71.5,23.0,0.0,5.5,12.0
1048,-6.84606,110.88031,29.0,68.5,21.5,0.0,9.0,17.5
1049,4.3234,101.3328,26.3,90.0,24.6,4.2,2.4,19.1
1050,-7.750564,112.835206999999,26.5,74.0,19.0,0.0,7.5,14.5
1051,-7.96738,110.80499,27.0,70.0,20.0,0.05,11.0,19.0
1052,4.1828,101.0939,24.3,99.0,24.1,0.1,3.8,8.6
1053,4.1828,101.1673,27.5,84.0,24.7,0.0,1.6,11.9
1054,-6.69282472754907,111.440848892679,30.0,58.5,20.0,0.0,10.0,15.5
1055,-7.91315,109.98776,27.5,72.0,21.5,0.1,11.5,14.0
1056,-2.94654,102.23883,27.5,75.5,21.5,0.2,2.0,7.0
1057,0.9943,117.65259,28.0,77.5,24.0,0.0,17.5,31.5
1058,-0.99799,113.86949,27.0,82.5,22.5,0.75,2.5,7.5
1059,4.3234,101.3328,28.1,68.0,21.7,0.0,7.9,27.0
1060,-6.905264,107.454232,28.5,48.0,16.5,0.0,7.5,19.0
1061,3.9125,116.78314,28.0,74.0,22.5,0.0,10.0,14.5
1062,1.83518,117.87516,27.5,77.0,24.0,0.1,9.5,15.5
1063,1.9723,104.71481,27.5,76.5,22.5,0.0,22.0,33.5
1064,4.1828,101.1673,26.9,90.0,25.0,0.0,3.7,11.5
1065,4.1828,101.0939,28.2,85.0,25.4,0.2,1.1,18.0
1066,-7.615142,111.947269,27.0,53.5,15.5,0.0,9.5,17.0
1067,0.64445,115.97253,27.0,83.5,24.0,0.1,15.0,24.5
1068,0.97811,117.80313,28.0,80.5,24.5,0.0,8.5,12.5
1069,-7.86578,112.61367,26.0,61.0,18.5,0.0,6.0,13.0
1070,4.1828,101.1673,26.2,90.0,24.4,0.8,3.3,13.3
1071,0.0478506032632431,117.482385526768,27.0,70.0,21.0,0.1,7.0,9.5
1072,1.410871,98.795423,26.912,78.07,22.708,0.0,6.076,9.665
1073,-6.99789,108.71226,25.5,58.0,15.5,0.0,15.5,28.5
1074,1.5817,100.1981,28.4,67.0,21.8,0.0,3.9,13.7
1075,5.5888,116.5145,21.7,67.0,15.3,0.0,8.0,38.2
1076,1.63839,104.90105,27.5,79.0,23.5,0.4,14.5,26.0
1077,1.63316,99.70328,29.5,61.0,21.0,0.0,5.5,12.0
1078,-1.74012,101.98869,26.5,77.0,23.0,0.0,8.5,13.5
1079,4.3234,101.3328,22.6,93.0,21.4,0.0,3.6,12.6
1080,4.1828,101.0939,26.8,90.0,25.1,0.6,5.2,15.5
1081,1.81201,117.97712,28.0,74.0,23.0,0.05,14.5,23.0
1082,-7.653351,111.347392,26.5,68.0,19.5,0.0,7.5,12.0
1083,4.1828,101.2408,27.6,87.0,25.2,0.0,2.9,13.7
1084,-6.98881,108.8792,30.0,57.0,20.0,0.0,10.0,17.5
1085,3.94559,116.77497,27.5,78.0,24.0,0.2,11.0,20.5
1086,-0.60221,103.75937,25.0,87.0,23.5,1.15,14.0,26.0
1087,-1.1875639,116.560985699999,28.5,76.0,23.5,0.0,13.5,24.0
1088,-7.94509,111.95458,27.5,65.0,19.5,0.0,8.0,13.5
1089,-2.5448773,112.691376399999,27.5,81.0,23.0,0.2,4.0,10.5
1090,4.99675,97.69299,30.0,71.5,23.0,0.0,5.5,12.0
1091,-8.65045,111.80979,28.5,68.0,21.5,0.05,8.5,13.0
1092,-1.64486,116.71908,28.0,78.0,23.5,0.0,14.0,22.0
1093,-7.682847,110.831433999999,25.0,72.0,18.0,0.0,9.0,14.5
1094,4.3234,101.3328,23.8,100.0,23.8,0.0,1.1,8.6
1095,-6.8944168,108.0213374,29.5,60.0,18.5,0.0,7.0,15.0
1096,3.93789,116.8095,28.5,73.0,23.0,0.15,8.5,17.5
1097,-0.88536,103.54643,27.5,76.0,22.5,0.0,10.5,19.0
1098,-3.60185,114.6212,27.0,80.5,23.0,0.0,5.5,11.0
1099,-6.270954,106.3493224,29.5,72.0,23.0,0.1,6.5,9.0
1100,5.4482,116.4706,19.8,93.0,18.6,0.4,4.8,22.7
1101,-7.98855,111.81039,23.5,75.0,18.5,0.0,16.0,28.0
1102,4.1828,101.2408,28.5,85.0,25.7,0.0,4.8,18.0
1103,5.5185,116.4925,17.7,97.0,17.2,0.1,4.7,18.0
1104,-3.61763,104.81659,30.0,54.0,20.5,0.65,4.0,11.0
1105,2.84595,116.99037,28.0,74.0,23.0,0.05,14.5,23.0
1106,5.167,116.2345,22.4,98.0,22.1,0.0,2.8,6.8
1107,-8.0874294,111.710788299999,24.5,75.5,19.5,0.0,9.0,15.0
1108,-8.48,111.68926,24.0,73.0,18.5,0.0,14.5,27.0
1109,-6.92572,108.88028,27.5,72.5,22.0,0.0,10.5,19.0
1110,-7.85047,114.98947,25.0,70.5,19.5,0.0,9.0,18.5
1111,-7.055385,109.155915999999,27.5,61.5,18.5,0.0,12.5,18.5
1112,4.464,115.5037,23.5,78.0,19.4,0.0,4.8,15.5
1113,5.3076,116.3524,23.4,98.0,23.1,0.8,2.6,5.0
1114,5.3076,116.4268,24.9,86.0,22.3,0.0,6.5,14.8
1115,4.66447,96.96403,27.0,77.5,22.5,0.0,7.5,11.5
1116,-7.7958,108.77184,24.0,80.5,20.0,0.0,18.0,28.0
1117,-2.73315,112.99711,26.0,86.5,22.0,0.0,6.0,17.0
1118,4.1828,101.0939,24.9,96.0,24.3,0.1,5.2,10.4
1119,4.1828,101.0939,25.9,93.0,24.6,0.1,4.6,9.0
1120,-6.88714604089287,109.394729930899,27.5,77.0,23.0,1.15,5.5,11.0
1121,4.3234,101.3328,26.0,80.0,22.3,0.0,5.8,23.8
1122,5.4482,116.4706,22.1,88.0,20.1,0.0,6.6,25.2
1123,-2.718241,115.232921,27.0,77.5,22.0,0.0,3.5,12.0
1124,3.95399,116.95754,28.5,72.0,23.0,0.1,8.5,12.5
1125,5.2373,116.3306,21.1,100.0,21.0,0.2,4.6,18.4
1126,-7.962046,111.036738,25.0,68.5,18.0,0.0,14.5,25.0
1127,-1.161156,116.869328,27.0,77.0,22.5,0.0,14.0,25.0
1128,1.9447,100.84079,27.5,78.5,22.5,0.0,4.0,12.5
1129,-7.45274,107.70569,23.0,72.5,17.0,0.0,8.0,22.0
1130,-3.3066,104.6652,28.5,73.0,23.5,0.0,7.0,13.5
1131,2.5659,100.601,25.7,84.0,22.8,3.5,6.2,28.4
1132,-3.63226,114.67424,27.0,79.0,22.5,0.0,4.0,9.5
1133,-6.17202,106.73245,27.5,64.0,20.0,0.0,8.0,9.5
1134,1.5817,100.1981,28.2,67.0,21.6,0.0,4.1,13.7
1135,-0.986919,113.51306,28.0,71.0,21.5,0.0,3.0,9.5
1136,-6.26839,111.99301,28.0,79.0,24.0,0.0,27.5,36.5
